Position,Track Name,Artist,Streams,URL,Week
189,Super Trapper,Future,3104203,https://open.spotify.com/track/5e0RPsQUTQu0A29wqD6bZR,2018-12-07--2018-12-14
190,Dancing On My Own,Calum Scott,3092123,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,2018-12-07--2018-12-14
191,Let Her Go,Passenger,3083364,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,2018-12-07--2018-12-14
192,Borro Cassette,Maluma,3078918,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2018-12-07--2018-12-14
193,All of Me,John Legend,3077484,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2018-12-07--2018-12-14
194,The Hills,The Weeknd,3071323,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2018-12-07--2018-12-14
195,Stitches,Shawn Mendes,3068894,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2018-12-07--2018-12-14
196,Fast Car,Jonas Blue,3064207,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2018-12-07--2018-12-14
197,'Till I Collapse,Eminem,3037714,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2018-12-07--2018-12-14
198,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,3036355,https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI,2018-12-07--2018-12-14
199,Magic,Thomas Gold,3035366,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,2018-12-07--2018-12-14
200,Same Drugs,Chance the Rapper,3019555,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF,2018-12-07--2018-12-14
1,Dance Monkey,Tones And I,44439902,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2018-11-30--2018-12-07
2,ROXANNE,Arizona Zervas,31485166,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2018-11-30--2018-12-07
3,Memories,Maroon 5,28348963,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2018-11-30--2018-12-07
4,Heartless,The Weeknd,28298094,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2018-11-30--2018-12-07
5,everything i wanted,Billie Eilish,27081940,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2018-11-30--2018-12-07
6,Circles,Post Malone,26093189,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2018-11-30--2018-12-07
7,Blinding Lights,The Weeknd,26070135,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2018-11-30--2018-12-07
8,Don't Start Now,Dua Lipa,25181606,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2018-11-30--2018-12-07
9,All I Want for Christmas Is You,Mariah Carey,22394175,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-11-30--2018-12-07
10,RITMO (Bad Boys For Life),Black Eyed Peas,22331599,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2018-11-30--2018-12-07
11,Someone You Loved,Lewis Capaldi,21979719,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2018-11-30--2018-12-07
12,Señorita,Shawn Mendes,21139630,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2018-11-30--2018-12-07
13,Lose You To Love Me,Selena Gomez,20690962,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2018-11-30--2018-12-07
14,Falling,Trevor Daniel,20635758,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2018-11-30--2018-12-07
15,Tusa,KAROL G,20584187,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2018-11-30--2018-12-07
16,HIGHEST IN THE ROOM,Travis Scott,18602268,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2018-11-30--2018-12-07
17,Vete,Bad Bunny,18447897,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2018-11-30--2018-12-07
18,hot girl bummer,blackbear,17826384,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2018-11-30--2018-12-07
19,Last Christmas,Wham!,17615075,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2018-11-30--2018-12-07
20,bad guy,Billie Eilish,16469192,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2018-11-30--2018-12-07
21,Ride It,Regard,16039012,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2018-11-30--2018-12-07
22,Santa Tell Me,Ariana Grande,14107437,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2018-11-30--2018-12-07
23,Before You Go,Lewis Capaldi,13644675,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2018-11-30--2018-12-07
24,China,Anuel AA,13618990,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2018-11-30--2018-12-07
25,Beautiful People (feat. Khalid),Ed Sheeran,13500128,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2018-11-30--2018-12-07
26,Watermelon Sugar,Harry Styles,12448702,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,2018-11-30--2018-12-07
27,"10,000 Hours (with Justin Bieber)",Dan + Shay,12374844,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2018-11-30--2018-12-07
28,It's Beginning to Look a Lot like Christmas,Michael Bublé,12258394,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2018-11-30--2018-12-07
29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,12093137,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2018-11-30--2018-12-07
30,Fantasias,Rauw Alejandro,12012192,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2018-11-30--2018-12-07
31,How Do You Sleep?,Sam Smith,11950589,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2018-11-30--2018-12-07
32,I Don't Care (with Justin Bieber),Ed Sheeran,11775616,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2018-11-30--2018-12-07
33,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,11523903,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2018-11-30--2018-12-07
34,LA CANCIÓN,J Balvin,11356603,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2018-11-30--2018-12-07
35,Lalala,Y2K,11345666,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2018-11-30--2018-12-07
36,Rockin' Around The Christmas Tree,Brenda Lee,11155568,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2018-11-30--2018-12-07
37,Lights Up,Harry Styles,11038552,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB,2018-11-30--2018-12-07
38,Jingle Bell Rock,Bobby Helms,10901943,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,2018-11-30--2018-12-07
39,Lose Control,MEDUZA,10859238,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2018-11-30--2018-12-07
40,Trampoline (with ZAYN),SHAED,10792882,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2018-11-30--2018-12-07
41,BOP,DaBaby,10748197,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2018-11-30--2018-12-07
42,Goodbyes (Feat. Young Thug),Post Malone,10613980,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2018-11-30--2018-12-07
43,Callaita,Bad Bunny,10561825,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2018-11-30--2018-12-07
44,Mistletoe,Justin Bieber,10534122,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2018-11-30--2018-12-07
45,It's the Most Wonderful Time of the Year,Andy Williams,10399628,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2018-11-30--2018-12-07
46,Adicto (with Anuel AA & Ozuna),Tainy,10352341,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2018-11-30--2018-12-07
47,Liar,Camila Cabello,10190064,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2018-11-30--2018-12-07
48,Que Tire Pa Lante,Daddy Yankee,10128998,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2018-11-30--2018-12-07
49,No Me Conoce - Remix,Jhay Cortez,10027304,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2018-11-30--2018-12-07
50,Bandit (with YoungBoy Never Broke Again),Juice WRLD,9906361,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2018-11-30--2018-12-07
51,Whine Up,Nicky Jam,9565871,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2018-11-30--2018-12-07
52,Ransom,Lil Tecca,9158385,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2018-11-30--2018-12-07
53,Do They Know It's Christmas? - 1984 Version,Band Aid,8896113,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,2018-11-30--2018-12-07
54,Ayy Macarena,Tyga,8883283,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2018-11-30--2018-12-07
55,Look At Her Now,Selena Gomez,8838709,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2018-11-30--2018-12-07
56,Into the Unknown,Idina Menzel,8711295,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,2018-11-30--2018-12-07
57,Yellow Hearts,Ant Saunders,8631681,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2018-11-30--2018-12-07
58,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,8615169,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu,2018-11-30--2018-12-07
59,Mean It,Lauv,8536243,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,2018-11-30--2018-12-07
60,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,8457215,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,2018-11-30--2018-12-07
61,Aventura,Lunay,8444583,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2018-11-30--2018-12-07
62,Holly Jolly Christmas,Michael Bublé,8368170,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2018-11-30--2018-12-07
63,Old Town Road - Remix,Lil Nas X,8363507,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2018-11-30--2018-12-07
64,It's You,Ali Gatie,8268559,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2018-11-30--2018-12-07
65,Shallow,Lady Gaga,8185172,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-11-30--2018-12-07
66,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,8175998,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,2018-11-30--2018-12-07
67,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,8166053,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2018-11-30--2018-12-07
68,7 rings,Ariana Grande,8141345,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2018-11-30--2018-12-07
69,Up All Night,Khalid,8108093,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,2018-11-30--2018-12-07
70,lovely (with Khalid),Billie Eilish,8107035,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-11-30--2018-12-07
71,Der Bratan bleibt der gleiche,Capital Bra,7909105,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP,2018-11-30--2018-12-07
72,Happy Xmas (War Is Over) - Remastered,John Lennon,7839092,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2018-11-30--2018-12-07
73,when the party's over,Billie Eilish,7810964,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2018-11-30--2018-12-07
74,Indeciso,Reik,7788540,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2018-11-30--2018-12-07
75,Si Te Vas,Sech,7783128,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2018-11-30--2018-12-07
76,Quizas,Rich Music LTD,7776616,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2018-11-30--2018-12-07
77,LOYAL (feat. Drake),PARTYNEXTDOOR,7762254,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,2018-11-30--2018-12-07
78,Underneath the Tree,Kelly Clarkson,7654743,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,2018-11-30--2018-12-07
79,Feliz Navidad,José Feliciano,7517050,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,2018-11-30--2018-12-07
80,Hola - Remix,Dalex,7481957,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2018-11-30--2018-12-07
81,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,7465470,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2018-11-30--2018-12-07
82,"Yo x Ti, Tu x Mi",ROSALÍA,7372721,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2018-11-30--2018-12-07
83,Graveyard,Halsey,7286914,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2018-11-30--2018-12-07
84,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,7190131,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,2018-11-30--2018-12-07
85,Truth Hurts,Lizzo,7072070,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2018-11-30--2018-12-07
86,Happier,Marshmello,7032791,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-30--2018-12-07
87,Tutu,Camilo,7017981,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2018-11-30--2018-12-07
88,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,6977896,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,2018-11-30--2018-12-07
89,Driving Home for Christmas - 2019 Remaster,Chris Rea,6930566,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R,2018-11-30--2018-12-07
90,Money In The Grave (Drake ft. Rick Ross),Drake,6918318,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2018-11-30--2018-12-07
91,Fantasía,Ozuna,6692952,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,2018-11-30--2018-12-07
92,Follow God,Kanye West,6678278,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,2018-11-30--2018-12-07
93,Piece Of Your Heart,MEDUZA,6670729,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2018-11-30--2018-12-07
94,223's (feat. 9lokknine),YNW Melly,6664824,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,2018-11-30--2018-12-07
95,Bohemian Rhapsody - 2011 Mix,Queen,6663611,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2018-11-30--2018-12-07
96,Soltera - Remix,Lunay,6638573,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2018-11-30--2018-12-07
97,No Guidance (feat. Drake),Chris Brown,6608084,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2018-11-30--2018-12-07
98,Without Me,Halsey,6568029,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-11-30--2018-12-07
99,Woah,Lil Baby,6541722,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2018-11-30--2018-12-07
100,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,6535564,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de,2018-11-30--2018-12-07
101,Believer,Imagine Dragons,6475087,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2018-11-30--2018-12-07
102,White Christmas,Bing Crosby,6460800,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2018-11-30--2018-12-07
103,Wow.,Post Malone,6426566,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2018-11-30--2018-12-07
104,No Idea,Don Toliver,6380903,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2018-11-30--2018-12-07
105,Sucker,Jonas Brothers,6377966,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2018-11-30--2018-12-07
106,Ballin' (with Roddy Ricch),Mustard,6274804,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2018-11-30--2018-12-07
107,Candy,Doja Cat,6235278,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,2018-11-30--2018-12-07
108,The Christmas Song (Merry Christmas To You),Nat King Cole,6230127,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,2018-11-30--2018-12-07
109,Nice To Meet Ya,Niall Horan,6225972,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,2018-11-30--2018-12-07
110,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,6208572,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2018-11-30--2018-12-07
111,Panini,Lil Nas X,6194451,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2018-11-30--2018-12-07
112,Stuck In A Dream (feat. Gunna),Lil Mosey,6181320,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,2018-11-30--2018-12-07
113,Ne reviens pas,Gradur,6165516,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,2018-11-30--2018-12-07
114,"thank u, next",Ariana Grande,6155603,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2018-11-30--2018-12-07
115,rockstar (feat. 21 Savage),Post Malone,6148442,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-11-30--2018-12-07
116,Hate Me (with Juice WRLD),Ellie Goulding,6131473,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2018-11-30--2018-12-07
117,Shape of You,Ed Sheeran,6086593,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-11-30--2018-12-07
118,SICKO MODE,Travis Scott,6061390,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-11-30--2018-12-07
119,Camelot,NLE Choppa,6057924,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,2018-11-30--2018-12-07
120,Combatchy (feat. MC Rebecca),Anitta,5997619,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2018-11-30--2018-12-07
121,Have Yourself A Merry Little Christmas,Sam Smith,5970712,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,2018-11-30--2018-12-07
122,Otro Trago - Remix,Sech,5909814,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2018-11-30--2018-12-07
123,Higher Love,Kygo,5896734,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2018-11-30--2018-12-07
124,A Holly Jolly Christmas - Single Version,Burl Ives,5837873,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2018-11-30--2018-12-07
125,Que Calor (with J Balvin & El Alfa),Major Lazer,5836408,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2018-11-30--2018-12-07
126,Con Altura,ROSALÍA,5828354,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2018-11-30--2018-12-07
127,Dancing With A Stranger (with Normani),Sam Smith,5804396,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2018-11-30--2018-12-07
128,VIBEZ,DaBaby,5790620,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2018-11-30--2018-12-07
129,QUE PRETENDES,J Balvin,5725936,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2018-11-30--2018-12-07
130,Say You Won't Let Go,James Arthur,5725835,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-11-30--2018-12-07
131,Girls Like You (feat. Cardi B),Maroon 5,5706301,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-11-30--2018-12-07
132,Sweet but Psycho,Ava Max,5705349,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-11-30--2018-12-07
133,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,5682413,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,2018-11-30--2018-12-07
134,The London (feat. J. Cole & Travis Scott),Young Thug,5672783,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2018-11-30--2018-12-07
135,Merry Christmas Everyone,Shakin' Stevens,5647968,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE,2018-11-30--2018-12-07
136,bury a friend,Billie Eilish,5647423,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2018-11-30--2018-12-07
137,Eastside (with Halsey & Khalid),benny blanco,5636812,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2018-11-30--2018-12-07
138,Roller,Apache 207,5623792,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2018-11-30--2018-12-07
139,Only Human,Jonas Brothers,5608409,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2018-11-30--2018-12-07
140,Takeaway (feat. Lennon Stella),The Chainsmokers,5594233,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S,2018-11-30--2018-12-07
141,Sleigh Ride,The Ronettes,5586283,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX,2018-11-30--2018-12-07
142,Lucid Dreams,Juice WRLD,5578437,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2018-11-30--2018-12-07
143,Bellaquita - Remix,Dalex,5551469,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2018-11-30--2018-12-07
144,Bruises,Lewis Capaldi,5551398,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2018-11-30--2018-12-07
145,6 Kiss,Trippie Redd,5544673,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,2018-11-30--2018-12-07
146,Perfect,Ed Sheeran,5517202,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-11-30--2018-12-07
147,11 PM,Maluma,5505457,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2018-11-30--2018-12-07
148,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,5504417,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,2018-11-30--2018-12-07
149,If I Can't Have You,Shawn Mendes,5504401,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2018-11-30--2018-12-07
150,Get You The Moon (feat. Snøw),Kina,5481659,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2018-11-30--2018-12-07
151,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,5479753,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw,2018-11-30--2018-12-07
152,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5459089,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es,2018-11-30--2018-12-07
153,Orphans,Coldplay,5402485,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR,2018-11-30--2018-12-07
154,Blanco,J Balvin,5381841,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2018-11-30--2018-12-07
155,Used To Love (with Dean Lewis),Martin Garrix,5379962,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP,2018-11-30--2018-12-07
156,goosebumps,Travis Scott,5377007,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-11-30--2018-12-07
157,VALENTINO,24kGoldn,5365917,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,2018-11-30--2018-12-07
158,Show Yourself,Idina Menzel,5332232,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ,2018-11-30--2018-12-07
159,Talk (feat. Disclosure),Khalid,5320783,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2018-11-30--2018-12-07
160,If the World Was Ending - feat. Julia Michaels,JP Saxe,5293200,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2018-11-30--2018-12-07
161,Santa Claus Is Coming to Town,Michael Bublé,5227718,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7,2018-11-30--2018-12-07
162,Turn Me On (feat. Vula),Riton,5226386,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2018-11-30--2018-12-07
163,I.F.L.Y.,Bazzi,5226004,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2018-11-30--2018-12-07
164,Who Needs Love,Trippie Redd,5223668,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D,2018-11-30--2018-12-07
165,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,5198066,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm,2018-11-30--2018-12-07
166,Be Alright,Dean Lewis,5187489,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2018-11-30--2018-12-07
167,Pa' Olvidarme De Ella,Piso 21,5183962,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2018-11-30--2018-12-07
168,Better Now,Post Malone,5169914,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-11-30--2018-12-07
169,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,5165590,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU,2018-11-30--2018-12-07
170,SAD!,XXXTENTACION,5147594,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-11-30--2018-12-07
171,Con Calma,Daddy Yankee,5120664,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2018-11-30--2018-12-07
172,High Hopes,Panic! At The Disco,5119447,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-11-30--2018-12-07
173,Youngblood,5 Seconds of Summer,5117080,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-11-30--2018-12-07
174,Fairytale of New York (feat. Kirsty MacColl),The Pogues,5095967,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,2018-11-30--2018-12-07
175,Post Malone (feat. RANI),Sam Feldt,5079797,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2018-11-30--2018-12-07
176,Can We Kiss Forever?,Kina,5030448,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2018-11-30--2018-12-07
177,Lover,Taylor Swift,5019740,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2018-11-30--2018-12-07
178,You Need To Calm Down,Taylor Swift,5001329,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2018-11-30--2018-12-07
179,MIDDLE CHILD,J. Cole,4988472,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2018-11-30--2018-12-07
180,Hasta Que Salga el Sol,Ozuna,4968395,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl,2018-11-30--2018-12-07
181,Christmas (Baby Please Come Home),Mariah Carey,4958776,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,2018-11-30--2018-12-07
